outward,easting,northing,lat,lon,demand
SA40,288354,273035,52.344002,-3.640315,81.21462433160343
SA41,214809,235148,51.98386,-4.698207,101.91269220945745
SA42,214670,317503,52.723364,-4.745709,60.50665059887864
SA43,220361,246488,52.087528,-4.623408,165.09352078590683
SA44,237310,245944,52.087881,-4.376002,149.54844175054401
SA45,238443,258990,52.20541,-4.365691,89.51498576297776
SA46,245872,261909,52.233758,-4.258399,206.67278272537132
SA47,243531,258395,52.201532,-4.291018,92.94234452545945
SA48,257629,250025,52.130153,-4.081368,66.81999063744426
SA5,265746,196758,51.653546,-3.942105,89.4278331593335
SA6,267367,199065,51.67466,-3.919568,58.83949002758233
SA61,196057,215099,51.797273,-4.959046,120.3484818859319
SA62,186739,220673,51.843844,-5.097409,119.7050880319071
SA63,201824,222517,51.865955,-4.879784,160.3542823325553
SA64,193996,238426,52.005961,-5.002835,87.95371823301626
SA65,195560,237440,51.997683,-4.979502,99.18330597610709
SA66,210992,224787,51.889522,-4.748038,123.2318678665189
SA67,212144,213012,51.784163,-4.724913,180.4868696673072
SA68,212795,208637,51.745086,-4.713139,148.5382210190555
SA69,211824,204993,51.712034,-4.725212,84.38378666308873
SA7,272029,213760,51.807795,-3.857588,72.62599519814904
SA70,218915,208951,51.749922,-4.624752,105.08552980510358
SA71,215082,201032,51.677545,-4.67601,104.31022047110245
SA72,196891,207276,51.727334,-4.942405,97.5799784697403
SA73,193566,207793,51.730757,-4.990787,42.88093874506626
SA8,272732,204253,51.722519,-3.843918,82.28049876924874
SA9,288784,212414,51.799288,-3.614238,106.38578831920438
SD2,452824,387696,53.383497,-1.207305,136.3488577780429
SE1,532440,179838,51.501973,-0.09325,87.1447144332767
SE10,543642,183982,51.536474,0.069721,117.52837027459356
SE11,531210,178469,51.489958,-0.111462,126.58469043421287
SE12,540353,174045,51.448011,0.01839,70.77318461189525
SE13,538903,174691,51.454176,-0.002212,100.79336042148867
SE14,536007,176932,51.475012,-0.043009,72.15551125390238
SE15,534458,176356,51.47021,-0.065521,81.66927896585676
SE16,536735,179573,51.498572,-0.031508,82.90141146856524
SE17,522990,184459,51.54564,-0.227713,91.87420667384197
SE18,544537,178342,51.48557,0.080306,51.81073323062716
SE19,531416,170017,51.413954,-0.111643,96.05626505338498
SE2,547016,179345,51.493939,0.116411,137.32972113880408
SE20,535259,170063,51.413468,-0.056389,114.67142136417677
SE21,533090,174236,51.451483,-0.086003,92.57379184503685
SE22,534075,174640,51.454881,-0.071683,124.18166492347473
SE23,535950,173534,51.444493,-0.045132,65.35280826955788
SE24,532256,174739,51.456192,-0.097801,170.47491426018343
SE25,534774,169038,51.404366,-0.063754,104.61525780710916
SE26,533026,176234,51.469454,-0.086163,119.17463165929615
SE27,532001,172210,51.433526,-0.102419,107.78398060241034
SE28,545146,180955,51.508897,0.090155,84.80908121550276
SE3,540043,176726,51.47218,0.014981,129.93447081409136
SE4,536682,175431,51.461362,-0.033868,63.80374735870986
SE5,532675,176614,51.472945,-0.091069,67.7356821134571
SE6,536126,177972,51.484334,-0.040887,114.27370098565855
SE7,529238,191296,51.605686,-0.135153,68.8187809779925
SE8,536818,177704,51.481751,-0.031039,110.44989092045473
SE9,542940,174367,51.450262,0.055715,146.5031432247951
SG1,522151,228792,51.944242,-0.224254,128.61318576221555
SG10,542934,218960,51.850951,0.073846,122.89996812218979
SG11,540112,223539,51.892812,0.034754,118.34775583187805
SG12,537650,214258,51.810023,-0.004692,81.98738793597788
SG13,532966,210973,51.781639,-0.073853,78.23788856765026
SG14,530977,215191,51.820013,-0.10107,85.13926643315315
SG15,519152,236491,52.014076,-0.265185,126.10129221919037
SG16,516787,236611,52.01566,-0.2996,120.15457459816862
SG17,514421,239302,52.040335,-0.333154,119.4763319769101
SG18,519381,239058,52.037095,-0.260962,87.83806085527156
SG19,521065,251175,52.145618,-0.232123,93.42397833921736
SG2,527427,222122,51.883119,-0.150001,89.83456179739075
SG3,525751,219416,51.85918,-0.175329,120.40165540702495
SG4,519369,226242,51.921924,-0.265591,154.9122908789431
SG5,518626,232953,51.982396,-0.274069,113.0040522826426
SG6,511690,262523,52.249577,-0.365333,111.57477673385479
SG7,526035,235517,52.003801,-0.165308,124.27325309084875
SG8,538827,244424,52.08079,0.024543,77.45770411976108
SG9,535286,229849,51.950703,-0.032848,120.37218681346837
SH1,514564,242820,52.071917,-0.329902,87.37964775595229
SH20,336560,335744,52.91537,-2.944893,95.9090947463404
SK1,381520,380543,53.321502,-2.278885,70.36617405305412
SK10,389515,377732,53.296461,-2.158764,115.28508371365113
SK11,389518,372813,53.252246,-2.15855,125.45041538333007
SK12,394668,382682,53.341033,-2.081534,92.67301013498356
SK13,402717,394540,53.447635,-1.960545,97.99424904154608
SK14,397516,395019,53.451943,-2.038864,105.62669454104349
SK15,395933,395097,53.452638,-2.0627,221.51975459038024
SK16,394521,397453,53.473802,-2.084,129.39645236346541
SK17,409347,371846,53.243576,-1.861387,99.68774371533115
SK2,391166,388450,53.392827,-2.134291,99.78933017105662
SK22,401306,386586,53.376145,-1.981828,107.14429129577032
SK23,403380,381492,53.330352,-1.950696,63.30469929039357
SK3,388789,389789,53.404822,-2.170082,64.06954821985696
SK4,388468,390980,53.415519,-2.174962,170.16132606702996
SK43,386784,391320,53.41853,-2.200316,108.87056013191628
SK5,382540,387672,53.385622,-2.263968,80.63351286482246
SK6,396018,390686,53.41299,-2.061369,111.10636694013294
SK65B,396960,389488,53.402221,-2.047187,61.69092716626506
SK7,391122,386473,53.375061,-2.134905,84.67939588994084
SK8,386575,384613,53.358246,-2.203169,128.45787084506983
SK9,384642,381115,53.326748,-2.232032,56.7222438492605
SL0,504981,180051,51.509647,-0.488635,85.56113034127108
SL1,494383,181408,51.523714,-0.640936,119.80252060895484
SL2,494166,187156,51.57542,-0.642527,106.42304035968606
SL3,500740,178815,51.49931,-0.55008,114.88473527746356
SL4,492139,186139,51.566615,-0.672028,99.90059577067399
SL5,492999,167822,51.401819,-0.66445,154.7260198859854
SL6,488578,181765,51.527863,-0.7245,101.10472990661974
SL67L,488696,182376,51.533336,-0.72265,112.9436064462942
SL7,476550,189329,51.59762,-0.896198,202.04513526419183
SL8,475558,199790,51.691795,-0.908256,72.31602948629322
SL9,499208,196754,51.660828,-0.567077,175.19413648457044
SM1,524186,172368,51.436713,-0.214725,122.1056135196843
SM14,527376,164592,51.366115,-0.171652,119.2623884643542
SM15,527024,164944,51.369358,-0.176579,98.64889884310064
SM2,524180,163978,51.361311,-0.217742,133.16043045935731
SM3,524232,165347,51.3736,-0.216516,122.3716110067372
SM4,526401,167450,51.392024,-0.184621,72.68213626305169
SM5,521152,161296,51.337861,-0.262119,132.99024039720092
SM6,529272,164415,51.364099,-0.144487,65.61768364781007
SM7,525136,156088,51.29019,-0.206787,115.51550102024974
SN1,415019,184368,51.558001,-1.784736,65.6965668958948
SN10,399975,159224,51.332114,-2.001726,89.48753660665977
SN11,398641,189837,51.607372,-2.021008,86.28708480323985
SN12,389664,168787,51.418007,-2.150017,132.7330758209961
SN13,386323,169792,51.426969,-2.198094,67.18660094251216
SN14,384155,176069,51.483353,-2.229559,93.1004409016455
SN15,394536,175287,51.476522,-2.080055,79.159715428959
SN16,393719,188780,51.597837,-2.09206,140.72867426371198
SN2,416253,193409,51.639263,-1.766511,92.04394859444758
SN25,415208,196874,51.670447,-1.781474,209.0906661354972
SN26,414682,190410,51.612339,-1.789341,102.52412597431773
SN27J,416312,187288,51.584217,-1.765955,141.68940815269906
SN3,419702,187212,51.58343,-1.717024,116.57269536520812
SN4,414582,188844,51.59826,-1.790849,66.26809266925768
SN5,412768,185910,51.57192,-1.817147,135.69395197186682
SN6,417921,191606,51.623,-1.742502,86.69420223584171
SN66,418888,192832,51.633985,-1.72848,106.46507476972482
SN7,424851,190639,51.614039,-1.642472,97.50174866421152
SN8,422439,167478,51.405887,-1.678773,42.48864420300048
SN9,416151,159723,51.336369,-1.769529,136.10924385925418
SO1,442308,111436,50.900855,-1.399708,129.02821021665747
SO12,444948,127492,51.045022,-1.360198,47.8648465865745
SO14,448785,113682,50.920541,-1.307311,118.9757173053396
SO15,440896,121338,50.989992,-1.418679,134.94009361146243
SO16,439897,121949,50.995555,-1.432849,91.22363861241595
SO17,442947,114575,50.929026,-1.390261,156.89538774462434
SO18,442682,122308,50.998583,-1.393118,157.37907359184032
SO19,445840,122416,50.999318,-1.348104,81.14414433460972
SO2,442164,113584,50.920173,-1.401519,66.56045723394276
SO20,433826,135975,51.122066,-1.518037,88.41253228238784
SO21,446727,136376,51.124768,-1.333671,123.35015287439421
SO22,446795,135208,51.114262,-1.332844,106.11763692783143
SO23,448660,130334,51.070283,-1.306856,132.213003955568
SO24,459879,132687,51.09038,-1.14636,134.939271667824
SO29,435880,115848,50.940955,-1.490692,93.11384145952631
SO3,448048,129680,51.064446,-1.31569,190.07955376046414
SO30,449412,113342,50.917429,-1.298437,131.54232564755554
SO31,450024,108210,50.871231,-1.29044,117.79251008344201
SO32,455907,122358,50.997909,-1.20466,128.80905023481503
SO4,448880,102432,50.819367,-1.307468,44.65036371624621
SO40,435295,112730,50.912956,-1.499317,122.6451960286077
SO41,430003,95112,50.754828,-1.576021,86.25288502176946
SO42,434727,131579,51.082487,-1.505587,105.45803845692878
SO43,428707,110084,50.889534,-1.593226,133.55544627661823
SO45,442742,105771,50.849885,-1.394194,53.90708859713066
SO46,439528,106352,50.855329,-1.439799,105.39834559727544
SO50,445496,120845,50.985214,-1.353205,155.30326205703395
SO51,434968,123782,51.012358,-1.502907,123.0817793222328
SO52,439079,120014,50.978216,-1.44471,74.66800644828307
SO53,442960,120684,50.983961,-1.389348,100.9394478538526
SP1,415103,131326,51.081061,-1.785758,117.61147229836088
SP10,436939,146463,51.21618,-1.472483,124.97225540338005
SP11,433117,146700,51.218547,-1.527196,45.225341642586436
SP2,413485,137376,51.135498,-1.808634,110.91732621002228
SP22,420728,130728,51.075501,-1.705496,120.01469931342935
SP23,418360,131176,51.07961,-1.739274,169.76377465998547
SP29,412384,130984,51.078042,-1.824589,117.53060247469953
SP3,406760,157319,51.314943,-1.904375,93.00536817366772
SP34,405712,131504,51.082821,-1.919823,83.34575154803852
SP4,417791,142422,51.180757,-1.746835,132.0171929751437
SP5,419837,125002,51.024047,-1.718513,79.88306925080084
SP6,418199,125100,51.024978,-1.741865,165.55281094516346
SP7,391974,137263,51.13458,-2.116076,136.07319501260443
SP8,380340,126000,51.033023,-2.281729,90.27857756891015
SP9,423093,148233,51.232821,-1.670615,112.15448364116646
SR1,440012,556617,54.902695,-1.377566,86.60809198062591
SR17,436472,388088,53.388397,-1.453081,110.07130008674886
SR2,439663,544264,54.791716,-1.384696,51.001078286376966
SR3,437387,553768,54.877292,-1.41887,112.22725138510923
SR4,433950,539340,54.747893,-1.474104,165.29633834535454
SR5,437392,558637,54.92105,-1.418164,67.97805999423139
SR6,440373,558892,54.923104,-1.371608,154.60835969144514
SR7,441569,548511,54.82973,-1.354456,82.09890467293324
SR8,441342,549188,54.835826,-1.357886,105.5671210205567
SS0,583978,187226,51.553927,0.652402,114.4775717453778
SS1,587433,188882,51.567662,0.703061,75.87933868396647
SS11,567035,212600,51.787136,0.420383,82.17844427835578
SS12,565045,209668,51.761388,0.39016,125.19884778097963
SS13,571819,191981,51.600472,0.479521,87.3920256222647
SS14,565546,201622,51.688958,0.393594,126.76394359477925
SS15,530794,278988,52.393314,-0.079257,121.94176117065425
SS16,563659,190124,51.586216,0.360948,95.06611967019022
SS17,569796,183282,51.522936,0.44615,97.85862407340443
SS2,588453,186969,51.550143,0.716735,85.43128758922659
SS3,589649,191038,51.586283,0.736156,92.43152099179814
SS4,589214,191813,51.593394,0.730305,115.41501851326139
SS5,582915,192848,51.604767,0.640006,110.42587122044667
SS6,567620,214348,51.802661,0.429693,70.39322603238226
SS7,578865,191186,51.591139,0.580739,53.93110408699734
SS8,580947,184479,51.530233,0.607316,72.43936748175396
SS9,583566,192085,51.597705,0.649001,111.63214696927948
ST1,389254,350230,53.049247,-2.161751,125.05982204633956
ST10,403870,345014,53.002456,-1.943776,209.69551511800103
ST11,396044,341249,52.968604,-2.060336,106.32353831391057
ST12,388726,339194,52.950025,-2.169227,127.97058092853075
ST13,397850,354578,53.088434,-2.033541,77.16648271219678
ST13N,389392,346952,53.019775,-2.159584,126.74163961820494
ST14,420932,337521,52.934709,-1.690015,89.86171100535364
ST15,392937,330718,52.873908,-2.106374,102.54970680019693
ST16,393172,322982,52.804363,-2.102706,106.37589643148509
ST17,393919,322338,52.79859,-2.091625,89.81959695611926
ST18,394631,324381,52.816962,-2.081093,76.17451050105912
ST19,389892,311970,52.705319,-2.151017,59.43002363407203
ST2,393573,342909,52.983502,-2.09717,137.14725088972648
ST20,380379,322559,52.800245,-2.292448,97.70456589267891
ST21,381577,331518,52.880822,-2.275189,110.15944414460319
ST2O,391788,345032,53.002559,-2.123817,181.89814826246823
ST3,391241,353842,53.081751,-2.13221,88.03310216158037
ST4,388545,345464,53.006386,-2.172146,202.39192005004512
ST5,385093,345005,53.002175,-2.223577,80.84703439525566
ST6,387897,349596,53.043517,-2.181968,101.79015135294127
ST7,381626,354695,53.089166,-2.275795,127.02793599198587
ST78,380888,350144,53.04823,-2.286545,87.45169599656197
ST8,388798,356978,53.109888,-2.168792,122.24651759894545
ST9,393443,350082,53.047984,-2.099251,95.25431906428786
SW1,518757,195813,51.648585,-0.284891,91.21157120295705
SW10,526212,177782,51.484916,-0.183667,73.01342793663953
SW11,527301,176214,51.470585,-0.168547,80.98363373960419
SW12,525558,183396,51.535518,-0.191082,176.23735893125422
SW13,522044,176623,51.475416,-0.244065,122.87143130633595
SW14,520454,175476,51.465445,-0.26734,119.79404867923319
SW15,522611,175123,51.461812,-0.236413,116.06382022486088
SW16,529505,171702,51.429539,-0.138479,122.92023910634651
SW17,527968,171922,51.431858,-0.160499,106.92453749941453
SW18,523888,175302,51.463148,-0.217985,131.2669691549004
SW19,518743,178290,51.491106,-0.291014,116.30964160619268
SW1A,512657,195724,51.649044,-0.37305,93.24543107768815
SW1E,529243,179357,51.498387,-0.139465,161.3264021228594
SW1H,529728,179468,51.499276,-0.132439,198.80079506551297
SW1P,529873,178934,51.494449,-0.130549,42.45384199571593
SW1V,529420,178367,51.489457,-0.137273,165.51289678294634
SW1W,528639,178905,51.494465,-0.148317,99.82195037457674
SW1X,528110,179478,51.499737,-0.155726,105.3285312846983
SW1Y,529587,180480,51.508404,-0.134094,147.01302165487644
SW2,530799,174086,51.450664,-0.118998,161.25560696394007
SW20,523562,169276,51.409061,-0.224782,48.628731154033524
SW3,527380,178579,51.491825,-0.166559,206.29266272445142
SW4,529501,175229,51.461234,-0.13726,78.2944996674705
SW5,525665,178507,51.491558,-0.191272,78.66678429955269
SW6,524938,176789,51.476275,-0.202358,136.6542268549829
SW7,526724,179198,51.497534,-0.175781,93.12167369594235
SW8,530644,177806,51.484134,-0.119865,118.71986476369582
SW9,533668,179169,51.495677,-0.075813,91.3092790996422
SY1,348218,315581,52.735388,-2.768326,109.21329372323262
SY10,323084,327456,52.839119,-3.143297,111.49674032584194
SY11,331415,331569,52.877216,-3.020505,70.67486350441473
SY12,355934,316003,52.739868,-2.654112,86.23851292895675
SY13,371373,332427,52.888546,-2.426898,106.86638400147213
SY14,347735,348306,53.029497,-2.780751,87.13176253405088
SY15,321727,295480,52.551534,-3.155819,104.95129689779887
SY16,307720,292892,52.526081,-3.361619,99.53303157990257
SY17,300290,293371,52.52907,-3.471249,70.38883870567219
SY18,294872,285158,52.454239,-3.548494,82.70346198476865
SY19,324942,321362,52.784609,-3.11432,92.77025253790706
SY2,338685,308372,52.669589,-2.908142,56.13688736519287
SY20,277186,297330,52.55992,-3.813114,79.2226210152056
SY21,318716,306721,52.65212,-3.202979,63.90316804550835
SY22,334005,310834,52.691174,-2.977838,101.77858105909088
SY23,261947,281894,52.417586,-4.031369,73.94068059881194
SY24,262519,287376,52.466981,-4.025229,52.98167704999953
SY25,270409,263273,52.25234,-3.89984,122.59283155193764
SY3,349456,312502,52.707828,-2.749526,75.64045438661621
SY4,349355,321695,52.790458,-2.752438,170.5379565133993
SY5,342228,307493,52.662083,-2.855613,112.88519430470568
SY6,345584,292789,52.530258,-2.803574,54.291822851798266
SY7,340323,284445,52.454704,-2.879612,102.87467200465528
SY8,353311,274921,52.370353,-2.687163,60.966122216449236
SY9,320526,270371,52.325673,-3.16754,106.18709246741945
SY99,275522,307546,52.651337,-3.841499,74.58922601411005
TA1,323602,132167,51.083716,-3.092087,121.61941430174159
TA10,341876,126457,51.034518,-2.830312,88.96186369688436
TA11,350545,128857,51.056908,-2.707019,120.22161773795486
TA12,344359,119905,50.975848,-2.793898,81.41633812061818
TA13,346272,118512,50.963513,-2.766446,172.78129066589503
TA14,347548,115928,50.940388,-2.747905,162.80309334411353
TA15,350092,117352,50.953419,-2.711895,84.0602167207969
TA16,344470,112993,50.913712,-2.791251,77.69849430900281
TA17,340861,112229,50.906483,-2.842462,71.96303639417908
TA18,350872,115473,50.936598,-2.700535,138.7259469721899
TA19,336068,114928,50.930236,-2.9111,96.86544398562359
TA2,322965,127339,51.040223,-3.100152,108.37232723280358
TA20,335523,111157,50.89627,-2.918177,82.21496656148824
TA21,313278,121337,50.984877,-3.236851,72.12522897212452
TA22,291052,127920,51.04027,-3.555361,89.23835430405023
TA23,306091,142435,51.173414,-3.344706,88.63374326518073
TA24,295697,144670,51.191703,-3.493986,194.7934156557329
TA3,327648,123041,51.00219,-3.032511,131.20607523186374
TA4,312475,132459,51.084747,-3.250982,94.64939519251155
TA5,321090,139290,51.14741,-3.129499,159.9944403764993
TA6,330423,137768,51.134939,-2.995808,112.19871407367856
TA7,334530,136180,51.121149,-2.936831,147.326922012671
TA8,324488,145845,51.206803,-3.082312,94.06874161442117
TA81,330592,148936,51.235363,-2.995558,81.56103796365413
TA9,333693,148104,51.228259,-2.950984,207.33311833837882
TD1,347810,634591,55.602121,-2.829857,140.2823866747416
TD10,371656,645268,55.700028,-2.452538,69.73717663959846
TD11,381317,653843,55.777549,-2.299414,73.6189239898169
TD12,384788,638241,55.637487,-2.243213,87.6803158138524
TD13,377709,671373,55.934894,-2.358381,169.6119544590268
TD14,391260,663536,55.864924,-2.141219,210.16469940564963
TD15,400552,643795,55.68763,-1.992795,145.3767190742189
TD2,352578,647917,55.722334,-2.756513,129.51585496611165
TD3,415039,588634,55.191761,-1.76533,104.38421139096172
TD4,357846,638702,55.640036,-2.671224,86.90559222579566
TD5,374149,633192,55.591668,-2.411723,155.56233113087143
TD6,342219,631991,55.57813,-2.918046,75.45597854445656
TD7,340504,623908,55.505311,-2.943502,94.94876534294649
TD8,365227,620344,55.475674,-2.551662,111.0629585862441
TD9,351132,612213,55.401417,-2.77319,71.37145009856128
TF0,374712,336336,52.92385,-2.377586,131.23462134295022
TF1,365934,312028,52.704862,-2.505592,76.02922759193494
TF10,374175,318592,52.764328,-2.38416,135.8103740952503
TF11,375304,305834,52.649692,-2.366454,48.506705363662164
TF12,367431,301443,52.609796,-2.482392,149.87596645815867
TF13,359644,298841,52.585887,-2.597058,75.86991370705593
TF2,376040,321973,52.794802,-2.356769,122.33532170035373
TF3,369947,307956,52.668494,-2.445835,92.58496228165457
TF4,367910,307602,52.665199,-2.475925,112.29391835475435
TF5,382126,331928,52.88453,-2.267061,123.27097356744676
TF6,362335,316068,52.74094,-2.559317,49.158933446058995
TF7,365676,306038,52.651,-2.50879,67.76376015818221
TF8,367274,303906,52.631935,-2.484958,153.07949338965227
TF9,368283,333981,52.902344,-2.472971,74.31816146313865
TH18,572992,134480,51.083554,0.468519,77.62877717562577
TH28,606120,125232,50.989571,0.935638,52.585978954690304
TH6,555888,128696,51.036481,0.222037,116.407155802115
TN1,558641,139664,51.134284,0.266086,86.96578952684403
TN10,559950,147950,51.208362,0.288466,70.75365985576327
TN11,558237,148199,51.211084,0.264068,106.75496965645162
TN12,567909,149721,51.221999,0.403126,227.7466463510708
TN13,552094,155769,51.280763,0.179414,141.15373722223342
TN14,550720,156995,51.292147,0.160244,164.04030834442727
TN15,559090,157857,51.29762,0.280566,65.23215067586472
TN16,543763,156120,51.286081,0.060175,69.74486747597562
TN17,577395,136346,51.098975,0.532246,101.27489827859158
TN18,575756,130396,51.046028,0.505968,98.78160133393662
TN19,559537,143907,51.172158,0.280758,96.75393595393194
TN2,561912,139388,51.130889,0.312674,93.192714933447
TN20,559804,127236,51.022295,0.277204,104.90224951193696
TN21,547299,119665,50.957596,0.095972,128.4904734675392
TN22,546658,123270,50.990149,0.088306,71.44634938440649
TN23,599824,141821,51.140779,0.855213,133.64238619848007
TN24,601518,143712,51.15717,0.880453,193.0210526865057
TN25,605630,142533,51.145124,0.938494,88.75321306518372
TN26,592789,136773,51.097847,0.752066,115.48165595768425
TN27,586006,145104,51.174915,0.659606,128.65812877978226
TN28,607527,124730,50.984559,0.955373,165.3254899673031
TN29,593218,143230,51.155701,0.761646,76.14245109097291
TN3,558079,138131,51.120663,0.257395,181.9514492348425
TN30,589078,133400,51.068787,0.697373,87.79643949791851
TN31,585994,121765,50.965277,0.647442,180.10586676400663
TN32,575443,123388,50.983165,0.498117,115.90523740190702
TN33,566967,122008,50.973289,0.376839,98.38516911206983
TN34,578920,113831,50.89624,0.542908,111.38298885206916
TN35,583973,112980,50.887014,0.614265,76.9035613870858
TN36,589885,117163,50.922674,0.700386,77.93065531444407
TN37,580166,110621,50.867022,0.559026,57.13295773108952
TN38,579322,109766,50.859601,0.546625,93.06184021152681
TN39,568282,117563,50.93297,0.393508,123.90738680487927
TN4,552981,149596,51.225068,0.18948,100.44240644053872
TN40,559860,121406,50.969888,0.275442,161.01201635836986
TN43,583976,111232,50.871304,0.613416,143.41587730977437
TN5,566256,130767,51.052193,0.370737,172.80004386220887
TN6,538485,127097,51.026567,-0.026608,96.22954947259093
TN61,450552,208048,51.76884,-1.268801,76.14859602856299
TN7,548221,137011,51.113231,0.116183,126.3963763769435
TN8,545734,146301,51.197351,0.084434,76.68817592723471
TN9,558846,145976,51.190938,0.271794,88.89523072237333
TQ07,287912,65712,50.480459,-3.581174,93.72583923340359
TQ1,292120,64849,50.473492,-3.521637,131.30023688198943
TQ10,270287,59450,50.420539,-3.827284,94.13378845993357
TQ11,274406,66617,50.485858,-3.771736,76.46481862121112
TQ12,288822,72598,50.542542,-3.570393,179.58131798242084
TQ13,291784,101565,50.803499,-3.537092,137.17550673541277
TQ14,293378,73402,50.550619,-3.506349,81.93872283157839
TQ17,437504,296704,52.566895,-1.448117,98.72695860710411
TQ2,290561,65662,50.480513,-3.543836,129.34140003835694
TQ3,288901,64250,50.46751,-3.566795,126.10674180521049
TQ33,288568,60488,50.433621,-3.570376,117.87182693748942
TQ4,288628,59210,50.422143,-3.56914,119.14856688326726
TQ5,292208,57148,50.40428,-3.518181,83.99357639864253
TQ6,286359,49587,50.335206,-3.598166,149.56029683963874
TQ7,275237,43114,50.274762,-3.752239,104.31853009711607
TQ8,273320,39306,50.240118,-3.777854,91.6826067262224
TQ9,279961,59932,50.42693,-3.691331,137.22531246430862
TR1,190392,56675,50.372532,-4.949125,53.91296939841843
TR10,179124,44483,50.258931,-5.100228,99.69667739822692
TR11,183350,34753,50.173112,-5.035472,78.84906247418095
TR12,172764,20502,50.041172,-5.175003,122.63903091783304
TR13,165582,27744,50.103411,-5.279573,163.3780445660899
TR14,164063,38929,50.203236,-5.307707,65.18117314570596
TR15,169279,41977,50.232658,-5.236594,136.19169136226458
TR16,170967,41752,50.231301,-5.212827,130.57675527961734
TR17,154502,28982,50.110054,-5.435027,157.43504518190508
TR18,171197,64805,50.438385,-5.223591,85.00648212174494
TR19,140266,27008,50.086281,-5.632392,79.79425095739504
TR2,197273,47191,50.289763,-4.847393,100.91109456413774
TR20,151049,31819,50.134085,-5.485079,90.90888705580994
TR21,90968,10986,49.919016,-6.306784,88.48432103806341
TR22,87952,8152,49.892027,-6.346395,112.42743344172762
TR23,88024,15520,49.958141,-6.351343,88.43425609986699
TR24,89212,14975,49.953876,-6.334385,89.60056522025641
TR25,92154,15839,49.963151,-6.294181,122.99315103213564
TR26,151285,38811,50.196949,-5.486353,107.00880698288242
TR27,180189,50846,50.316468,-5.088997,93.33861138214708
TR3,178165,39506,50.213874,-5.110736,96.5762004741083
TR4,175425,46259,50.273481,-5.15309,51.809148606147815
TR5,173557,49187,50.299059,-5.181021,86.58576404624363
TR6,172874,50437,50.31002,-5.191339,93.79482055052378
TR7,180704,60977,50.407636,-5.087678,84.96291168885308
TR8,180646,59789,50.396951,-5.087807,97.35411818786935
TR9,191508,62220,50.422735,-4.936542,62.38652412152265
TS1,447592,526411,54.630608,-1.264312,79.83583221606301
TS10,460165,514866,54.525531,-1.071928,74.16286957758115
TS11,461415,522180,54.591106,-1.051103,116.37717814898313
TS12,460908,537892,54.732348,-1.055679,152.79357593758934
TS13,458831,549250,54.834643,-1.085629,72.502698612008
TS14,459489,518356,54.556972,-1.081666,78.76143670997813
TS15,442154,510632,54.489302,-1.350785,86.09165254034654
TS16,441947,514089,54.520381,-1.353501,94.90644447690043
TS17,445742,508514,54.469953,-1.295733,168.6473883148953
TS18,443999,518796,54.562504,-1.321097,81.36026805575253
TS19,438490,496820,54.365465,-1.409136,75.80999495274256
TS2,449357,521373,54.585172,-1.237811,118.16072938091746
TS20,444632,521859,54.589973,-1.310852,74.48176491776312
TS21,436585,526711,54.63422,-1.434759,49.56574757263562
TS22,444770,524688,54.615384,-1.308282,79.61228137886131
TS23,445373,526105,54.62806,-1.298718,206.432882702034
TS24,450371,533754,54.696327,-1.220001,97.35713581273724
TS25,446534,544998,54.797726,-1.27773,100.90936592743174
TS26,450111,532756,54.687379,-1.224206,92.39141574362938
TS27,444644,536133,54.718237,-1.308489,94.50873240175518
TS28,440696,537178,54.727959,-1.36963,101.78255978285407
TS29,437025,535801,54.715868,-1.426795,95.95974680156424
TS3,451004,513285,54.512331,-1.213722,76.89240039713764
TS4,451241,519712,54.570055,-1.208962,102.55911903157818
TS5,449215,508660,54.470948,-1.242123,131.33849329433372
TS56B,448696,518856,54.562613,-1.248464,126.89971936768146
TS6,454285,512665,54.506415,-1.163174,86.75876806057097
TS7,452642,516368,54.539869,-1.187886,97.57158901744477
TS8,449761,515300,54.53056,-1.232589,136.68748402593894
TS9,454213,507410,54.459201,-1.165246,111.37353983986968
TW0,518176,175416,51.465385,-0.300139,197.40747481770833
TW1,516492,174175,51.454588,-0.324765,124.05023625113525
TW10,518734,173955,51.452144,-0.2926,57.17214325195599
TW11,516761,176497,51.475399,-0.320133,57.11505888033393
TW12,513797,170704,51.423936,-0.364658,62.51703481200249
TW13,511396,172505,51.440597,-0.398605,117.5272422543402
TW14,506519,183213,51.537785,-0.465522,157.18403945421386
TW15,507387,171343,51.430931,-0.456619,83.4148948046617
TW16,510447,170489,51.42267,-0.412886,124.73775823791935
TW17,508023,167558,51.396783,-0.448633,110.88219909754665
TW18,500588,178239,51.49416,-0.552434,122.22959068111263
TW19,503715,174268,51.457899,-0.508574,73.14275952435501
TW2,514694,173168,51.445904,-0.350961,113.52253053174066
TW20,500072,171076,51.429866,-0.561893,87.02138830322927
TW3,513892,175776,51.469501,-0.361655,103.21326117186148
TW4,512051,175394,51.466441,-0.38828,95.20939031827729
TW5,513945,177238,51.48263,-0.360427,54.2096646426027
TW6,487045,182544,51.535104,-0.7464,80.97518165629145
TW7,515561,176328,51.474128,-0.337468,82.31704671167877
TW8,516949,182390,51.528328,-0.315485,85.91497205523788
TW9,517055,180642,51.512594,-0.314528,120.78592701625968
UA3,373912,600312,55.296223,-2.4124,105.65466917276743
UB1,512986,180863,51.51541,-0.373067,131.9764239911297
